"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.045045045045045,0.0585585585585586,0.045045045045045,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045,0.315315315315315,0.045045045045045,0.045045045045045,0.0585585585585586,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045
"2",0.0401606425702811,0.0401606425702811,0.0401606425702811,0.0522088353413655,0.0401606425702811,0.0401606425702811,0.0401606425702811,0.353413654618474,0.0401606425702811,0.0642570281124498,0.0642570281124498,0.0642570281124498,0.0401606425702811,0.0401606425702811,0.0401606425702811
"3",0.0343642611683849,0.0446735395189004,0.0446735395189004,0.0446735395189004,0.0446735395189004,0.0446735395189004,0.0343642611683849,0.384879725085911,0.0446735395189004,0.0446735395189004,0.0549828178694158,0.0343642611683849,0.0343642611683849,0.0652920962199313,0.0446735395189004
"4",0.0509803921568628,0.0392156862745098,0.0509803921568628,0.0509803921568628,0.0627450980392157,0.0509803921568628,0.0392156862745098,0.286274509803922,0.0392156862745098,0.0627450980392157,0.0627450980392157,0.0509803921568628,0.0392156862745098,0.0509803921568628,0.0627450980392157
"5",0.0421940928270042,0.0675105485232068,0.0675105485232068,0.0421940928270042,0.0675105485232068,0.0548523206751055,0.0421940928270042,0.244725738396624,0.0548523206751055,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.080168776371308,0.0675105485232068
"6",0.0867579908675799,0.0593607305936073,0.0593607305936073,0.045662100456621,0.0593607305936073,0.100456621004566,0.045662100456621,0.100456621004566,0.100456621004566,0.045662100456621,0.0593607305936073,0.045662100456621,0.045662100456621,0.0730593607305936,0.0730593607305936
"7",0.0497512437810945,0.0945273631840796,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0796019900497513,0.124378109452736,0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0646766169154229,0.0646766169154229,0.0945273631840796
"8",0.0483091787439614,0.0772946859903382,0.0772946859903382,0.0483091787439614,0.0483091787439614,0.0628019323671498,0.0483091787439614,0.106280193236715,0.0917874396135266,0.0628019323671498,0.0483091787439614,0.0772946859903382,0.0772946859903382,0.0483091787439614,0.0772946859903382
"9",0.0656565656565657,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0656565656565657,0.0505050505050505,0.0505050505050505,0.095959595959596,0.111111111111111,0.0505050505050505,0.0505050505050505,0.0808080808080808,0.095959595959596,0.0505050505050505,0.0808080808080808
"10",0.0656565656565657,0.0505050505050505,0.0505050505050505,0.095959595959596,0.0656565656565657,0.0808080808080808,0.0505050505050505,0.095959595959596,0.0656565656565657,0.0505050505050505,0.0505050505050505,0.0808080808080808,0.0808080808080808,0.0505050505050505,0.0656565656565657
"11",0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0989583333333333,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.114583333333333,0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0677083333333333,0.0677083333333333,0.0520833333333333,0.0677083333333333
"12",0.0687830687830688,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0846560846560847,0.148148148148148,0.0687830687830688,0.0846560846560847,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0687830687830688
"13",0.0483091787439614,0.0628019323671498,0.0483091787439614,0.0628019323671498,0.0917874396135266,0.106280193236715,0.0483091787439614,0.0917874396135266,0.0628019323671498,0.0483091787439614,0.0628019323671498,0.0628019323671498,0.0772946859903382,0.0772946859903382,0.0483091787439614
"14",0.0916666666666667,0.0416666666666667,0.0916666666666667,0.0541666666666667,0.0791666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0541666666666667,0.0416666666666667,0.0916666666666667,0.0416666666666667,0.0541666666666667,0.104166666666667,0.0541666666666667
"15",0.0763052208835341,0.0883534136546185,0.112449799196787,0.0642570281124498,0.0522088353413655,0.0401606425702811,0.0763052208835341,0.0642570281124498,0.0522088353413655,0.0522088353413655,0.0883534136546185,0.0401606425702811,0.0401606425702811,0.100401606425703,0.0522088353413655
"16",0.0421940928270042,0.0548523206751055,0.206751054852321,0.0675105485232068,0.0548523206751055,0.0421940928270042,0.0675105485232068,0.0421940928270042,0.0548523206751055,0.0421940928270042,0.080168776371308,0.0675105485232068,0.0421940928270042,0.0928270042194093,0.0421940928270042
"17",0.0784313725490196,0.0784313725490196,0.151960784313726,0.0784313725490196,0.0490196078431373,0.0490196078431373,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0931372549019608,0.0490196078431373
"18",0.0555555555555556,0.0555555555555556,0.122222222222222,0.0555555555555556,0.0555555555555556,0.0722222222222222,0.0722222222222222,0.0555555555555556,0.0722222222222222,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.105555555555556,0.0555555555555556
